#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA04B6
#Date Time: 2024-02-19 16:07:20.540.743.300
#Sample rate: 5e+07Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s)	Channel 1 (V)	Channel 2 (V)
-8.040975173783516e-05	1.069166322951944	-2.403622192584081
-8.038975173783515e-05	3.393857431144832	-2.008971694625517
-8.036975173783515e-05	5.87413097926347	-1.630614107133131
-8.034975173783515e-05	7.01386280662652	-1.270359753492055
-8.032975173783516e-05	7.183918031661642	-0.8684679619929663
-8.030975173783515e-05	7.202009013048357	-0.4973516680411046
-8.028975173783515e-05	7.321409490200677	-0.1171837571635879
-8.026975173783515e-05	7.382918826915508	0.2892338427983288
-8.024975173783516e-05	7.415482593411595	0.6512985198245351
-8.022975173783516e-05	7.393773415747537	1.029656107316921
-8.020975173783515e-05	7.393773415747537	1.424306605275486
-8.018975173783515e-05	7.386537023192851	1.791802252457085
-8.016975173783516e-05	7.386537023192851	2.182832103645388
-8.014975173783516e-05	7.406437102718238	2.595585835455263
-8.012975173783515e-05	7.38472792505418	2.963081482636863
-8.010975173783515e-05	7.404628004579566	3.337818423358987
-8.008975173783516e-05	7.395582513886208	3.734279244702683
-8.006975173783516e-05	7.393773415747537	4.103585215269414
-8.004975173783515e-05	7.382918826915508	4.48375312614693
-8.002975173783515e-05	7.388346121331522	4.845817803173136
-8.000975173783515e-05	7.386537023192851	5.216934097124998
-7.998975173783516e-05	7.399200710163552	5.609774271698432
-7.996975173783515e-05	7.399200710163552	5.979080242265162
-7.994975173783515e-05	7.381109728776837	6.368299770068335
-7.992975173783515e-05	7.390155219470194	6.737605740635065
-7.990975173783516e-05	7.402818906440895	7.114153004742319
-7.988975173783516e-05	7.393773415747537	7.478028005153657
-7.986975173783515e-05	7.401009808302223	7.825610095098815
-7.984975173783515e-05	7.41005529899558	8.200347035820938
-7.982975173783516e-05	7.393773415747537	8.573273653157932
-7.980975173783516e-05	7.401009808302223	8.913614449562566
-7.978975173783515e-05	7.393773415747537	9.263006862892855
-7.976975173783515e-05	7.399200710163552	9.576192808520524
-7.974975173783516e-05	7.402818906440895	9.856792933215834
-7.972975173783516e-05	7.408246200856909	10.05773882896538
-7.970975173783515e-05	7.395582513886208	10.15730661514758
-7.968975173783515e-05	7.391964317608865	10.22790922716769
-7.966975173783515e-05	7.395582513886208	10.246012461019
-7.964975173783516e-05	7.395582513886208	10.26049504810005
-7.962975173783515e-05	7.381109728776837	10.27316731179597
-7.960975173783515e-05	7.402818906440895	10.30213248595807
-7.958975173783515e-05	7.381109728776837	10.30032216257294
-7.956975173783516e-05	7.39739161202488	10.32204604319451
-7.954975173783515e-05	7.38472792505418	10.3274770133499
-7.952975173783515e-05	7.393773415747537	10.33471830689043
-7.950975173783515e-05	7.41005529899558	10.33652863027556
-7.948975173783516e-05	7.417291691550266	10.34014927704582
-7.946975173783516e-05	7.401009808302223	10.34739057058634
-7.944975173783515e-05	7.404628004579566	10.34920089397147
-7.942975173783515e-05	7.393773415747537	10.36549380443765
-7.940975173783516e-05	7.393773415747537	10.36730412782278
-7.938975173783516e-05	7.402818906440895	10.34558024720121
-7.936975173783515e-05	7.401009808302223	10.34195960043095
-7.934975173783515e-05	7.411864397134252	10.34014927704582
-7.932975173783515e-05	7.393773415747537	10.32385636657964
-7.930975173783516e-05	7.42090988782761	10.27859828195136
-7.928975173783515e-05	7.395582513886208	10.22971955055283
-7.926975173783515e-05	7.399200710163552	10.11566917728957
-7.924975173783515e-05	7.406437102718238	9.936447162161599
-7.922975173783516e-05	7.42090988782761	9.697484475324302
-7.920975173783515e-05	7.422718985966281	9.48386631587884
-7.918975173783515e-05	7.393773415747537	9.308264947521131
-7.916975173783515e-05	7.406437102718238	9.159818429940385
-7.914975173783516e-05	7.415482593411595	9.024044176055558
-7.912975173783516e-05	7.419100789688938	8.913614449562566
-7.910975173783515e-05	7.38472792505418	8.810426016610096
-7.908975173783515e-05	7.401009808302223	8.739823404589986
-7.906975173783516e-05	7.406437102718238	8.681893056265793
-7.904975173783516e-05	7.426337182243624	8.629393678096994
-7.902975173783515e-05	7.41005529899558	8.613100767630813
-7.900975173783515e-05	7.426337182243624	8.573273653157932
-7.898975173783515e-05	7.417291691550266	8.56965300638767
-7.896975173783516e-05	7.413673495272923	8.55154977253636
-7.894975173783515e-05	7.411864397134252	8.542498155610703
-7.892975173783515e-05	7.41005529899558	8.53706718545531
-7.890975173783515e-05	7.401009808302223	8.535256862070179
-7.888975173783516e-05	7.41005529899558	8.547929125766098
-7.886975173783515e-05	7.413673495272923	8.562411712847146
-7.884975173783515e-05	7.415482593411595	8.535256862070179
-7.882975173783515e-05	7.422718985966281	8.53706718545531
-7.880975173783516e-05	7.417291691550266	8.558791066076884
-7.878975173783516e-05	7.429955378520967	8.558791066076884
-7.876975173783515e-05	7.43357357479831	8.576894299928194
-7.874975173783515e-05	7.419100789688938	8.564222036232277
-7.872975173783516e-05	7.417291691550266	8.55154977253636
-7.870975173783516e-05	7.422718985966281	8.56965300638767
-7.868975173783515e-05	7.419100789688938	8.562411712847146
-7.866975173783515e-05	7.417291691550266	8.56965300638767
-7.864975173783515e-05	7.422718985966281	8.566032359617408
-7.862975173783516e-05	7.43357357479831	8.553360095921491
-7.860975173783515e-05	7.42090988782761	8.556980742691753
-7.858975173783515e-05	7.431764476659638	8.540687832225572
-7.856975173783515e-05	7.419100789688938	8.556980742691753
-7.854975173783516e-05	7.415482593411595	8.529825891914786
-7.852975173783515e-05	7.424528084104953	8.538877508840441
-7.850975173783515e-05	7.415482593411595	8.555170419306622
-7.848975173783515e-05	7.422718985966281	8.546118802380967
-7.846975173783516e-05	7.41005529899558	8.528015568529655
-7.844975173783516e-05	7.426337182243624	8.538877508840441
-7.842975173783515e-05	7.419100789688938	8.546118802380967
-7.840975173783515e-05	7.417291691550266	8.540687832225572
-7.838975173783516e-05	7.424528084104953	8.522584598374262
-7.836975173783516e-05	7.401009808302223	8.529825891914786
-7.834975173783515e-05	7.408246200856909	8.522584598374262
-7.832975173783515e-05	7.424528084104953	8.526205245144524
-7.830975173783516e-05	7.431764476659638	8.528015568529655
-7.828975173783516e-05	7.422718985966281	8.524394921759393
-7.826975173783515e-05	7.401009808302223	8.522584598374262
-7.824975173783515e-05	7.424528084104953	8.526205245144524
-7.822975173783515e-05	7.413673495272923	8.517153628218869
-7.820975173783516e-05	7.406437102718238	8.520774274989131
-7.818975173783515e-05	7.413673495272923	8.522584598374262
-7.816975173783515e-05	7.417291691550266	8.533446538685048
-7.814975173783515e-05	7.424528084104953	8.508102011293214
-7.812975173783516e-05	7.413673495272923	8.522584598374262
-7.810975173783516e-05	7.424528084104953	8.513532981448607
-7.808975173783515e-05	7.408246200856909	8.520774274989131
-7.806975173783515e-05	7.429955378520967	8.517153628218869
-7.804975173783516e-05	7.42090988782761	8.522584598374262
-7.802975173783516e-05	7.422718985966281	8.513532981448607
-7.800975173783515e-05	7.422718985966281	8.509912334678345
-7.798975173783515e-05	7.428146280382296	8.528015568529655
-7.796975173783516e-05	7.424528084104953	8.520774274989131
-7.794975173783516e-05	7.41005529899558	8.533446538685048
-7.792975173783515e-05	7.440809967352996	8.526205245144524
-7.790975173783515e-05	7.42090988782761	8.522584598374262
-7.788975173783515e-05	7.428146280382296	8.504481364522952
-7.786975173783516e-05	7.429955378520967	8.504481364522952
-7.784975173783515e-05	7.413673495272923	8.518963951604
-7.782975173783515e-05	7.43357357479831	8.518963951604
-7.780975173783515e-05	7.426337182243624	8.533446538685048
-7.778975173783516e-05	7.429955378520967	8.531636215299917
-7.776975173783516e-05	7.428146280382296	8.511722658063476
-7.774975173783515e-05	7.413673495272923	8.513532981448607
-7.772975173783515e-05	7.426337182243624	8.517153628218869
-7.770975173783516e-05	7.435382672936981	8.515343304833738
-7.768975173783516e-05	7.426337182243624	8.518963951604
-7.766975173783515e-05	7.422718985966281	8.509912334678345
-7.764975173783515e-05	7.428146280382296	8.509912334678345
-7.762975173783516e-05	7.431764476659638	8.520774274989131
-7.760975173783516e-05	7.415482593411595	8.518963951604
-7.758975173783515e-05	7.415482593411595	8.520774274989131
-7.756975173783515e-05	7.419100789688938	8.504481364522952
-7.754975173783515e-05	7.413673495272923	8.517153628218869
-7.752975173783516e-05	7.419100789688938	8.524394921759393
-7.750975173783515e-05	7.431764476659638	8.506291687908083
-7.748975173783515e-05	7.428146280382296	8.526205245144524
-7.746975173783515e-05	7.429955378520967	8.524394921759393
-7.744975173783516e-05	7.424528084104953	8.526205245144524
-7.742975173783515e-05	7.439000869214325	8.522584598374262
-7.740975173783515e-05	7.42090988782761	8.513532981448607
-7.738975173783515e-05	7.429955378520967	8.546118802380967
-7.736975173783516e-05	7.429955378520967	8.526205245144524
-7.734975173783516e-05	7.428146280382296	8.528015568529655
-7.732975173783515e-05	7.440809967352996	8.529825891914786
-7.730975173783515e-05	7.439000869214325	8.524394921759393
-7.728975173783516e-05	7.43357357479831	8.517153628218869
-7.726975173783516e-05	7.439000869214325	8.533446538685048
-7.724975173783515e-05	7.411864397134252	8.528015568529655
-7.722975173783515e-05	7.426337182243624	8.528015568529655
-7.720975173783515e-05	7.448046359907682	8.538877508840441
-7.718975173783516e-05	7.440809967352996	8.528015568529655
-7.716975173783515e-05	7.426337182243624	8.538877508840441
-7.714975173783515e-05	7.422718985966281	8.504481364522952
-7.712975173783515e-05	7.431764476659638	8.53706718545531
-7.710975173783516e-05	7.417291691550266	8.520774274989131
-7.708975173783515e-05	7.419100789688938	8.526205245144524
-7.706975173783515e-05	7.437191771075653	8.520774274989131
-7.704975173783515e-05	7.419100789688938	8.515343304833738
-7.702975173783516e-05	7.424528084104953	8.528015568529655
-7.700975173783516e-05	7.439000869214325	8.511722658063476
-7.698975173783515e-05	7.444428163630339	8.518963951604
-7.696975173783515e-05	7.42090988782761	8.522584598374262
-7.694975173783516e-05	7.444428163630339	8.528015568529655
-7.692975173783516e-05	7.428146280382296	8.524394921759393
-7.690975173783515e-05	7.451664556185025	8.531636215299917
-7.688975173783515e-05	7.449855458046354	8.528015568529655
-7.686975173783515e-05	7.442619065491668	8.515343304833738
-7.684975173783516e-05	7.444428163630339	8.542498155610703
-7.682975173783515e-05	7.437191771075653	8.529825891914786
-7.680975173783515e-05	7.439000869214325	8.520774274989131
-7.678975173783515e-05	7.444428163630339	8.535256862070179
-7.676975173783516e-05	7.440809967352996	8.513532981448607
-7.674975173783515e-05	7.426337182243624	8.529825891914786
-7.672975173783515e-05	7.440809967352996	8.529825891914786
-7.670975173783515e-05	7.45709185060104	8.528015568529655
-7.668975173783516e-05	7.428146280382296	8.526205245144524
-7.666975173783516e-05	7.422718985966281	8.522584598374262
-7.664975173783515e-05	7.442619065491668	8.528015568529655
-7.662975173783515e-05	7.449855458046354	8.529825891914786
-7.660975173783516e-05	7.440809967352996	8.535256862070179
-7.658975173783516e-05	7.448046359907682	8.522584598374262
-7.656975173783515e-05	7.429955378520967	8.529825891914786
-7.654975173783515e-05	7.43357357479831	8.528015568529655
-7.652975173783515e-05	7.444428163630339	8.531636215299917
-7.650975173783516e-05	7.422718985966281	8.518963951604
-7.648975173783515e-05	7.453473654323696	8.517153628218869
-7.646975173783515e-05	7.424528084104953	8.526205245144524
-7.644975173783515e-05	7.431764476659638	8.531636215299917
-7.642975173783516e-05	7.426337182243624	8.524394921759393
-7.640975173783515e-05	7.444428163630339	8.53706718545531
-7.638975173783515e-05	7.448046359907682	8.522584598374262
-7.636975173783515e-05	7.429955378520967	8.531636215299917
-7.634975173783516e-05	7.429955378520967	8.529825891914786
-7.632975173783516e-05	7.431764476659638	8.529825891914786
-7.630975173783515e-05	7.43357357479831	8.522584598374262
-7.628975173783515e-05	7.429955378520967	8.499050394367559
-7.626975173783516e-05	7.435382672936981	8.520774274989131
-7.624975173783516e-05	7.424528084104953	8.528015568529655
-7.622975173783515e-05	7.428146280382296	8.524394921759393
-7.620975173783515e-05	7.43357357479831	8.520774274989131
-7.618975173783516e-05	7.429955378520967	8.531636215299917
-7.616975173783516e-05	7.440809967352996	8.524394921759393
-7.614975173783515e-05	7.424528084104953	8.533446538685048
-7.612975173783515e-05	7.422718985966281	8.538877508840441
-7.610975173783515e-05	7.415482593411595	8.533446538685048
-7.608975173783516e-05	7.439000869214325	8.526205245144524
-7.606975173783515e-05	7.42090988782761	8.53706718545531
-7.604975173783515e-05	7.426337182243624	8.518963951604
-7.602975173783515e-05	7.429955378520967	8.524394921759393
-7.600975173783516e-05	7.42090988782761	8.526205245144524
-7.598975173783516e-05	7.446237261769011	8.529825891914786
-7.596975173783515e-05	7.444428163630339	8.533446538685048
-7.594975173783515e-05	7.446237261769011	8.528015568529655
-7.592975173783516e-05	7.442619065491668	8.515343304833738
-7.590975173783516e-05	7.428146280382296	8.533446538685048
-7.588975173783515e-05	7.446237261769011	8.535256862070179
-7.586975173783515e-05	7.422718985966281	8.533446538685048
-7.584975173783516e-05	7.419100789688938	8.517153628218869
-7.582975173783516e-05	7.431764476659638	8.526205245144524
-7.580975173783515e-05	7.437191771075653	8.535256862070179
-7.578975173783515e-05	7.437191771075653	8.522584598374262
-7.576975173783515e-05	7.422718985966281	8.556980742691753
-7.574975173783516e-05	7.439000869214325	8.540687832225572
-7.572975173783515e-05	7.446237261769011	8.533446538685048
-7.570975173783515e-05	7.428146280382296	8.556980742691753
-7.568975173783515e-05	7.458900948739712	8.524394921759393
-7.566975173783516e-05	7.453473654323696	8.533446538685048
-7.564975173783516e-05	7.440809967352996	8.526205245144524
-7.562975173783515e-05	7.45709185060104	8.535256862070179
-7.560975173783515e-05	7.439000869214325	8.526205245144524
-7.558975173783516e-05	7.42090988782761	8.515343304833738
-7.556975173783516e-05	7.42090988782761	8.53706718545531
-7.554975173783515e-05	7.431764476659638	8.538877508840441
-7.552975173783515e-05	7.439000869214325	8.53706718545531
-7.550975173783516e-05	7.431764476659638	8.529825891914786
-7.548975173783516e-05	7.43357357479831	8.522584598374262
-7.546975173783515e-05	7.440809967352996	8.540687832225572
-7.544975173783515e-05	7.444428163630339	8.531636215299917
-7.542975173783515e-05	7.451664556185025	8.53706718545531
-7.540975173783516e-05	7.458900948739712	8.535256862070179
-7.538975173783515e-05	7.444428163630339	8.520774274989131
-7.536975173783515e-05	7.439000869214325	8.535256862070179
-7.534975173783515e-05	7.439000869214325	8.533446538685048
-7.532975173783516e-05	7.442619065491668	8.528015568529655
-7.530975173783515e-05	7.435382672936981	8.533446538685048
-7.528975173783515e-05	7.440809967352996	8.533446538685048
-7.526975173783515e-05	7.453473654323696	8.538877508840441
-7.524975173783516e-05	7.435382672936981	8.524394921759393
-7.522975173783516e-05	7.431764476659638	8.529825891914786
-7.520975173783515e-05	7.442619065491668	8.540687832225572
-7.518975173783515e-05	7.446237261769011	8.53706718545531
-7.516975173783516e-05	7.43357357479831	8.524394921759393
-7.514975173783516e-05	7.439000869214325	8.529825891914786
-7.512975173783515e-05	7.429955378520967	8.531636215299917
-7.510975173783515e-05	7.439000869214325	8.53706718545531
-7.508975173783515e-05	7.426337182243624	8.535256862070179
-7.506975173783516e-05	7.464328243155726	8.535256862070179
-7.504975173783515e-05	7.428146280382296	8.531636215299917
-7.502975173783515e-05	7.426337182243624	8.555170419306622
-7.500975173783515e-05	7.429955378520967	8.528015568529655
-7.498975173783516e-05	7.431764476659638	8.531636215299917
-7.496975173783515e-05	7.431764476659638	8.540687832225572
-7.494975173783515e-05	7.43357357479831	8.535256862070179
-7.492975173783515e-05	7.435382672936981	8.529825891914786
-7.490975173783516e-05	7.428146280382296	8.538877508840441
-7.488975173783516e-05	7.453473654323696	8.547929125766098
-7.486975173783515e-05	7.440809967352996	8.53706718545531
-7.484975173783515e-05	7.440809967352996	8.529825891914786
-7.482975173783516e-05	7.426337182243624	8.529825891914786
-7.480975173783516e-05	7.444428163630339	8.533446538685048
-7.478975173783515e-05	7.448046359907682	8.515343304833738
-7.476975173783515e-05	7.429955378520967	8.524394921759393
-7.474975173783515e-05	7.446237261769011	8.531636215299917
-7.472975173783516e-05	7.437191771075653	8.528015568529655
-7.470975173783515e-05	7.43357357479831	8.522584598374262
-7.468975173783515e-05	7.431764476659638	8.529825891914786
-7.466975173783515e-05	7.444428163630339	8.531636215299917
-7.464975173783516e-05	7.424528084104953	8.528015568529655
-7.462975173783515e-05	7.442619065491668	8.546118802380967
-7.460975173783515e-05	7.442619065491668	8.526205245144524
-7.458975173783515e-05	7.449855458046354	8.529825891914786
-7.456975173783516e-05	7.444428163630339	8.542498155610703
-7.454975173783516e-05	7.429955378520967	8.538877508840441
-7.452975173783515e-05	7.442619065491668	8.535256862070179
-7.450975173783515e-05	7.45709185060104	8.522584598374262
-7.448975173783516e-05	7.442619065491668	8.529825891914786
-7.446975173783516e-05	7.448046359907682	8.517153628218869
-7.444975173783515e-05	7.446237261769011	8.535256862070179
-7.442975173783515e-05	7.43357357479831	8.524394921759393
-7.440975173783515e-05	7.437191771075653	8.533446538685048
-7.438975173783516e-05	7.435382672936981	8.549739449151229
-7.436975173783515e-05	7.449855458046354	8.535256862070179
-7.434975173783515e-05	7.449855458046354	8.528015568529655
-7.432975173783515e-05	7.451664556185025	8.53706718545531
-7.430975173783516e-05	7.455282752462368	8.524394921759393
-7.428975173783515e-05	7.437191771075653	8.533446538685048
-7.426975173783515e-05	7.440809967352996	8.53706718545531
-7.424975173783515e-05	7.444428163630339	8.522584598374262
-7.422975173783516e-05	7.437191771075653	8.524394921759393
-7.420975173783516e-05	7.453473654323696	8.524394921759393
-7.418975173783515e-05	7.449855458046354	8.522584598374262
-7.416975173783515e-05	7.446237261769011	8.531636215299917
-7.414975173783516e-05	7.448046359907682	8.535256862070179
-7.412975173783516e-05	7.451664556185025	8.533446538685048
-7.410975173783515e-05	7.449855458046354	8.531636215299917
-7.408975173783515e-05	7.446237261769011	8.538877508840441
-7.406975173783516e-05	7.435382672936981	8.529825891914786
-7.404975173783516e-05	7.442619065491668	8.562411712847146
-7.402975173783515e-05	7.444428163630339	8.542498155610703
-7.400975173783515e-05	7.439000869214325	8.53706718545531
-7.398975173783515e-05	7.435382672936981	8.53706718545531
-7.396975173783516e-05	7.439000869214325	8.53706718545531
-7.394975173783515e-05	7.440809967352996	8.535256862070179
-7.392975173783515e-05	7.439000869214325	8.524394921759393
-7.390975173783515e-05	7.439000869214325	8.529825891914786
-7.388975173783516e-05	7.448046359907682	8.535256862070179
-7.386975173783516e-05	7.437191771075653	8.53706718545531
-7.384975173783515e-05	7.448046359907682	8.542498155610703
-7.382975173783515e-05	7.46975553757174	8.540687832225572
-7.380975173783516e-05	7.439000869214325	8.53706718545531
-7.378975173783516e-05	7.444428163630339	8.553360095921491
-7.376975173783515e-05	7.448046359907682	8.535256862070179
-7.374975173783515e-05	7.455282752462368	8.524394921759393
-7.372975173783516e-05	7.440809967352996	8.538877508840441
-7.370975173783516e-05	7.439000869214325	8.542498155610703
-7.368975173783515e-05	7.455282752462368	8.55154977253636
-7.366975173783515e-05	7.462519145017054	8.549739449151229
-7.364975173783515e-05	7.453473654323696	8.53706718545531
-7.362975173783516e-05	7.435382672936981	8.53706718545531
-7.360975173783515e-05	7.453473654323696	8.544308478995834
-7.358975173783515e-05	7.449855458046354	8.540687832225572
-7.356975173783515e-05	7.448046359907682	8.542498155610703
-7.354975173783516e-05	7.448046359907682	8.540687832225572
-7.352975173783516e-05	7.458900948739712	8.517153628218869
-7.350975173783515e-05	7.440809967352996	8.520774274989131
-7.348975173783515e-05	7.448046359907682	8.526205245144524
-7.346975173783516e-05	7.460710046878383	8.524394921759393
-7.344975173783516e-05	7.458900948739712	8.53706718545531
-7.342975173783515e-05	7.462519145017054	8.544308478995834
-7.340975173783515e-05	7.449855458046354	8.546118802380967
-7.338975173783516e-05	7.45709185060104	8.538877508840441
-7.336975173783516e-05	7.451664556185025	8.540687832225572
-7.334975173783515e-05	7.440809967352996	8.528015568529655
-7.332975173783515e-05	7.446237261769011	8.546118802380967
-7.330975173783515e-05	7.46975553757174	8.544308478995834
-7.328975173783516e-05	7.448046359907682	8.546118802380967
-7.326975173783515e-05	7.449855458046354	8.524394921759393
-7.324975173783515e-05	7.446237261769011	8.547929125766098
-7.322975173783515e-05	7.45709185060104	8.533446538685048
-7.320975173783516e-05	7.45709185060104	8.542498155610703
-7.318975173783515e-05	7.45709185060104	8.533446538685048
-7.316975173783515e-05	7.449855458046354	8.535256862070179
-7.314975173783515e-05	7.46975553757174	8.538877508840441
-7.312975173783516e-05	7.455282752462368	8.553360095921491
-7.310975173783516e-05	7.455282752462368	8.542498155610703
-7.308975173783515e-05	7.473373733849083	8.549739449151229
-7.306975173783515e-05	7.45709185060104	8.522584598374262
-7.304975173783516e-05	7.462519145017054	8.540687832225572
-7.302975173783516e-05	7.43357357479831	8.544308478995834
-7.300975173783515e-05	7.444428163630339	8.540687832225572
-7.298975173783515e-05	7.460710046878383	8.535256862070179
-7.296975173783515e-05	7.448046359907682	8.53706718545531
-7.294975173783516e-05	7.444428163630339	8.549739449151229
-7.292975173783515e-05	7.449855458046354	8.55154977253636
-7.290975173783515e-05	7.444428163630339	8.544308478995834
-7.288975173783515e-05	7.440809967352996	8.533446538685048
-7.286975173783516e-05	7.462519145017054	8.535256862070179
-7.284975173783515e-05	7.453473654323696	8.549739449151229
-7.282975173783515e-05	7.453473654323696	8.53706718545531
-7.280975173783515e-05	7.444428163630339	8.546118802380967
-7.278975173783516e-05	7.446237261769011	8.53706718545531
-7.276975173783516e-05	7.449855458046354	8.549739449151229
-7.274975173783515e-05	7.458900948739712	8.540687832225572
-7.272975173783515e-05	7.453473654323696	8.540687832225572
-7.270975173783516e-05	7.453473654323696	8.533446538685048
-7.268975173783516e-05	7.45709185060104	8.555170419306622
-7.266975173783515e-05	7.453473654323696	8.546118802380967
-7.264975173783515e-05	7.45709185060104	8.540687832225572
-7.262975173783515e-05	7.455282752462368	8.533446538685048
-7.260975173783516e-05	7.43357357479831	8.529825891914786
-7.258975173783515e-05	7.448046359907682	8.524394921759393
-7.256975173783515e-05	7.426337182243624	8.538877508840441
-7.254975173783515e-05	7.448046359907682	8.540687832225572
-7.252975173783516e-05	7.439000869214325	8.535256862070179
-7.250975173783515e-05	7.449855458046354	8.544308478995834
-7.248975173783515e-05	7.453473654323696	8.540687832225572
-7.246975173783515e-05	7.458900948739712	8.538877508840441
-7.244975173783516e-05	7.458900948739712	8.531636215299917
-7.242975173783516e-05	7.458900948739712	8.529825891914786
-7.240975173783515e-05	7.453473654323696	8.544308478995834
-7.238975173783515e-05	7.455282752462368	8.558791066076884
-7.236975173783516e-05	7.453473654323696	8.538877508840441
-7.234975173783516e-05	7.442619065491668	8.533446538685048
-7.232975173783515e-05	7.467946439433069	8.53706718545531
-7.230975173783515e-05	7.448046359907682	8.544308478995834
-7.228975173783515e-05	7.453473654323696	8.529825891914786
-7.226975173783516e-05	7.442619065491668	8.538877508840441
-7.224975173783515e-05	7.435382672936981	8.526205245144524
-7.222975173783515e-05	7.444428163630339	8.547929125766098
-7.220975173783515e-05	7.440809967352996	8.538877508840441
-7.218975173783516e-05	7.449855458046354	8.531636215299917
-7.216975173783515e-05	7.449855458046354	8.53706718545531
-7.214975173783515e-05	7.464328243155726	8.535256862070179
-7.212975173783515e-05	7.440809967352996	8.522584598374262
-7.210975173783516e-05	7.43357357479831	8.529825891914786
-7.208975173783516e-05	7.448046359907682	8.528015568529655
-7.206975173783515e-05	7.440809967352996	8.531636215299917
-7.204975173783515e-05	7.455282752462368	8.540687832225572
-7.202975173783516e-05	7.464328243155726	8.542498155610703
-7.200975173783516e-05	7.440809967352996	8.533446538685048
-7.198975173783515e-05	7.451664556185025	8.535256862070179
-7.196975173783515e-05	7.455282752462368	8.524394921759393
-7.194975173783516e-05	7.440809967352996	8.528015568529655
-7.192975173783516e-05	7.437191771075653	8.53706718545531
-7.190975173783515e-05	7.429955378520967	8.53706718545531
-7.188975173783515e-05	7.449855458046354	8.513532981448607
-7.186975173783515e-05	7.442619065491668	8.528015568529655
-7.184975173783516e-05	7.437191771075653	8.515343304833738
-7.182975173783515e-05	7.446237261769011	8.53706718545531
-7.180975173783515e-05	7.45709185060104	8.529825891914786
-7.178975173783515e-05	7.448046359907682	8.538877508840441
-7.176975173783516e-05	7.444428163630339	8.535256862070179
-7.174975173783516e-05	7.453473654323696	8.535256862070179
-7.172975173783515e-05	7.435382672936981	8.542498155610703
-7.170975173783515e-05	7.460710046878383	8.526205245144524
-7.168975173783516e-05	7.455282752462368	8.540687832225572
-7.166975173783516e-05	7.460710046878383	8.533446538685048
-7.164975173783515e-05	7.451664556185025	8.524394921759393
-7.162975173783515e-05	7.451664556185025	8.528015568529655
-7.160975173783516e-05	7.451664556185025	8.538877508840441
-7.158975173783516e-05	7.446237261769011	8.535256862070179
-7.156975173783515e-05	7.45709185060104	8.546118802380967
-7.154975173783515e-05	7.446237261769011	8.547929125766098
-7.152975173783515e-05	7.446237261769011	8.529825891914786
-7.150975173783516e-05	7.446237261769011	8.53706718545531
-7.148975173783515e-05	7.45709185060104	8.526205245144524
-7.146975173783515e-05	7.467946439433069	8.513532981448607
-7.144975173783515e-05	7.449855458046354	8.53706718545531
-7.142975173783516e-05	7.448046359907682	8.520774274989131
-7.140975173783515e-05	7.429955378520967	8.526205245144524
-7.138975173783515e-05	7.455282752462368	8.529825891914786
-7.136975173783515e-05	7.449855458046354	8.538877508840441
-7.134975173783516e-05	7.46975553757174	8.526205245144524
-7.132975173783516e-05	7.458900948739712	8.529825891914786
-7.130975173783515e-05	7.449855458046354	8.528015568529655
-7.128975173783515e-05	7.448046359907682	8.531636215299917
-7.126975173783516e-05	7.449855458046354	8.549739449151229
-7.124975173783516e-05	7.448046359907682	8.547929125766098
-7.122975173783515e-05	7.455282752462368	8.542498155610703
-7.120975173783515e-05	7.455282752462368	8.524394921759393
-7.118975173783515e-05	7.442619065491668	8.542498155610703
-7.116975173783516e-05	7.448046359907682	8.528015568529655
-7.114975173783515e-05	7.460710046878383	8.533446538685048
-7.112975173783515e-05	7.453473654323696	8.538877508840441
-7.110975173783515e-05	7.458900948739712	8.528015568529655
-7.108975173783516e-05	7.453473654323696	8.546118802380967
-7.106975173783515e-05	7.460710046878383	8.542498155610703
-7.104975173783515e-05	7.462519145017054	8.547929125766098
-7.102975173783516e-05	7.448046359907682	8.542498155610703
-7.100975173783516e-05	7.440809967352996	8.528015568529655
-7.098975173783516e-05	7.466137341294397	8.547929125766098
-7.096975173783515e-05	7.45709185060104	8.533446538685048
-7.094975173783516e-05	7.466137341294397	8.517153628218869
-7.092975173783516e-05	7.462519145017054	8.540687832225572
-7.090975173783516e-05	7.458900948739712	8.524394921759393
-7.088975173783515e-05	7.460710046878383	8.535256862070179
-7.086975173783515e-05	7.440809967352996	8.531636215299917
-7.084975173783516e-05	7.460710046878383	8.555170419306622
-7.082975173783516e-05	7.45709185060104	8.529825891914786
-7.080975173783515e-05	7.45709185060104	8.53706718545531
-7.078975173783515e-05	7.444428163630339	8.529825891914786
-7.076975173783516e-05	7.440809967352996	8.538877508840441
-7.074975173783516e-05	7.462519145017054	8.540687832225572
-7.072975173783515e-05	7.473373733849083	8.540687832225572
-7.070975173783515e-05	7.458900948739712	8.546118802380967
-7.068975173783516e-05	7.466137341294397	8.528015568529655
-7.066975173783516e-05	7.467946439433069	8.55154977253636
-7.064975173783516e-05	7.45709185060104	8.540687832225572
-7.062975173783515e-05	7.435382672936981	8.528015568529655
